id,name,type,entry_created,entry_updated,trend_description,industry,platform,is_active,trend_image
304,AIG Women's Open,Sports News,8/9/25 12:02,8/26/25 3:16,"The AIG Women’s Open is teeing up a wave of excitement on TikTok, with creators capturing the tournament’s perfect blend of precision, power, and poise. From breathtaking slow-mo drives to behind-the-scenes glimpses of the pros’ focus under pressure, the feed is buzzing with golf fans celebrating the sport’s top women competing on one of its grandest stages. It’s not just about winning the trophy—it’s about redefining what dominance looks like on the green.",7,tiktok,0,template_trends/aig_womens_open.png
305,IHOP Dubai Chocolate Pancake,Food Menu,8/9/25 12:03,8/26/25 3:16,"IHOP is giving its pancake game a luxe twist with a new flavor inspired by rich Dubai chocolate—stacked high, drizzled in velvety cocoa sauce, and sprinkled with indulgence in every bite. TikTokers are raving over the melt-in-your-mouth decadence, capturing slow-motion syrup pours and forkfuls that feel straight out of a dessert fantasy.",8,tiktok,0,template_trends/ihop_dubai_chocolate_pancake.png
306,Volleyball Nations League 2025,Sports News,8/9/25 12:03,9/3/25 18:04,"The Volleyball Nations League 2025 is serving up non-stop action, and TikTok is packed with highlight reels that will make any fan’s heart race. From gravity-defying saves to thunderous spikes that shake the court, creators are capturing the intensity, teamwork, and raw athleticism of the world’s top teams. Whether it’s courtside cheers, slow-mo game-winners, or locker-room celebrations, this tournament is proving once again why volleyball is one of the most electrifying sports to watch.",7,tiktok,0,template_trends/volleyball_nations_league_2025_d9RfpLC.png
308,The Summer I Turned..,Pop Culture Content,8/12/25 15:22,8/26/25 3:16,"Inspired by The Summer I Turned Pretty, TikTok users are putting their own hilarious, relatable spin on the title—turning it into “The Summer I Turned Broke,” “The Summer I Turned Delulu,” and countless other mood-filled remixes. Using clips, photos, or quick montages that capture their personal “plot twist” moments, creators are blending pop culture with self-aware humor. It’s part meme, part diary entry, and all about capturing the vibe of your own summer storyline.",5,tiktok,0,template_trends/the_summer_i_turned...png
307,Thrifted vs. Styled,Home Decor,8/12/25 15:22,8/26/25 3:16,"The “Thrifted vs. How I Styled It” trend is transforming TikTok into a treasure hunter’s paradise. Creators are showcasing their budget-friendly home finds—think dusty vases, vintage mirrors, or quirky side tables—before revealing their jaw-dropping glow-ups. With clever DIY touches, fresh paint, and a dash of personality, these once-forgotten pieces become statement-worthy décor. It’s proof that style isn’t about the price tag—it’s about the vision behind the find.",4,tiktok,0,template_trends/thrifted_vs._styled.png
309,2016 Teenage Aesthetic,Pop Culture Content,8/12/25 15:24,8/26/25 3:16,"TikTok is time-traveling back to the 2016 teenage aesthetic, reviving the Tumblr-meets-Instagram era of chokers, flannels, messy buns, and grainy Polaroid filters. Creators are layering indie pop tracks over clips of friendship bracelets, fairy lights, and Starbucks cups, recreating the moody-yet-playful vibe that defined mid-2010s teen culture. It’s a wave of nostalgia for the days of handwritten lyrics on Converse sneakers and over-captioned selfies—when life felt like one big coming-of-age montage.",5,tiktok,0,template_trends/2016_teenage_aesthetic.png
312,Makeup Based on Birth Year,Makeup Style,8/12/25 15:24,8/26/25 3:16,"The “Makeup Based on Birth Year” trend is turning TikTok into a time-traveling beauty runway. Creators pick their birth year and craft a look inspired by the makeup styles, colors, and vibes of that era—whether it’s the frosty lips of the early 2000s, the grunge liner of the ‘90s, or the bold blush of the ‘80s. It’s part nostalgia trip, part glam session, and all about blending personal history with makeup artistry.",1,tiktok,0,template_trends/makeup_based_on_birth_year.png
311,We Don't Talk Anymore Inspired,Pop Culture Content,8/12/25 15:24,8/26/25 3:16,"This trend brings the bittersweet vibe of the We Don’t Talk Anymore music video to life, with friends, couples, or exes recreating the iconic “divided by a wall” scenes. TikTok creators film split-frame moments—each person on their own side, mirroring emotions or movements—capturing the quiet tension of being close yet worlds apart. Whether it’s romantic nostalgia, unresolved drama, or just a playful homage, the result is a cinematic scroll-stopper dripping with music video energy.",5,tiktok,0,template_trends/we_dont_talk_anymore_inspired.png
310,You Need to Nerd Out,Pop Culture Content,8/12/25 15:24,8/26/25 3:16,"TikTok’s latest pop culture obsession is all about embracing your inner geek with zero shame. In the “You Need to Nerd Out” trend, creators post photos of themselves covered in digital stickers, fan merch, and niche references—from anime characters and gaming icons to obscure book quotes and science doodles. It’s a chaotic collage of everything they love, turning each image into a playful, over-the-top shrine to their favorite fandoms. The louder the clutter, the bigger the flex.",5,tiktok,0,template_trends/you_need_to_nerd_out.png
313,Got Bored So I Made Myself a 10,Makeup Style,8/12/25 15:25,8/26/25 3:16,"The “Got Bored So I Made Myself a [Country] 10” trend is TikTok’s playful take on global beauty standards. Creators film themselves transforming into the ultimate “10” based on where they live—or where they imagine—whether it’s the soft, glass-skin glow of a Korea 10, the bronzed and bouncy glam of a USA 10, or the effortlessly chic vibe of a Canada 10. It’s part makeup artistry, part cultural wink, and all about showing how beauty translates around the world.",1,tiktok,0,template_trends/got_bored_so_i_made_myself_a_10.png
315,If Not for my Baby,Book,8/12/25 15:25,8/26/25 3:17,"BookTok is currently humming with excitement over If Not for My Baby, Kate Golden’s freshly released contemporary romance that hits bookshelves on August 5, 2025. The trend has readers crafting cinematic TikToks that echo the book’s magnetic energy—think dreamy tour bus montages, sultry stage lighting, and deep dives into the emotional chords that bind the backup singer Clementine and Irish rockstar Thomas Halloran.",2,tiktok,0,template_trends/if_not_for_my_baby.png
314,National Book Lovers Day,Booktok Content,8/12/25 15:25,8/26/25 3:16,"National Book Lovers Day has BookTok in full celebration mode, with creators flooding feeds with shelf tours, cozy reading nooks, and their most treasured page-turners. From romantic fantasy stacks to tear-jerking literary favorites, videos are packed with recommendations, aesthetic flat lays, and heartwarming tributes to the joy of getting lost in a good story. It’s a love letter to books, written one TikTok at a time.",2,tiktok,0,template_trends/national_book_lovers_day.png
316,"Sweet Finish, Fall Twist",Food,8/12/25 15:25,8/26/25 3:17,"McCormick’s new Finishing Sugar Spices are sprinkling a little extra magic onto FoodTok this fall. Creators are dusting these autumn-inspired blends over everything—pumpkin muffins, lattes, roasted sweet potatoes, even cocktails—filming that satisfying final flourish before the first bite or sip. With cozy flavors that scream sweater weather, these sugars turn simple treats into café-worthy creations, making every dish feel like a warm hug wrapped in cinnamon and spice.",3,tiktok,0,template_trends/sweet_finish_fall_twist.png
319,Dresses Over Trousers,Fashion Style,8/12/25 15:26,8/26/25 3:17,"The dresses-over-trousers trend is strutting back into the spotlight, and TikTok is giving it a 2025 refresh. Creators are pairing flowy midis with tailored pants, minis with wide-leg jeans, and slip dresses over cargos—turning the “why not both?” styling approach into a full-on fashion statement. It’s a mix of Y2K nostalgia and modern street style, proving that unexpected layers can add depth, edge, and personality to any outfit.",6,tiktok,0,template_trends/dresses_over_trousers.png
317,Fall Coffee Season,Beverage,8/12/25 15:26,8/26/25 3:17,"Fall coffee season has officially taken over TikTok, with creators serving up steaming cups of cozy content. From pumpkin spice lattes crowned with cinnamon swirls to maple cold brews topped with whipped cream, every video is a sensory overload of autumn vibes. Warm lighting, clinking mugs, and the hiss of the espresso machine set the mood as baristas and home brewers alike share their favorite seasonal recipes. It’s more than caffeine—it’s the taste of fall in every sip.",3,tiktok,0,template_trends/fall_coffee_season.png
318,Viral Suede Slippers,Footwear,8/12/25 15:26,8/26/25 3:17,"TikTok can’t get enough of the viral suede slippers—plush, chic, and effortlessly cool. Creators are styling them with everything from matching loungewear sets to oversized blazers, proving these cozy kicks can go from couch days to coffee runs without missing a beat. Close-up shots of buttery suede textures, satisfying unboxings, and “outfit check” transitions are flooding feeds, making these slippers the must-have accessory for fashion lovers chasing comfort without sacrificing style.",6,tiktok,0,template_trends/viral_suede_slippers.png
321,McDonalds x Hello Kitty x Ninja Turtles,Menu,8/12/25 15:27,8/26/25 3:17,"McDonald’s just dropped a triple-threat collab with Hello Kitty and the Teenage Mutant Ninja Turtles, and TikTok is eating it up—literally. The limited-edition menu items and collectible merch are sparking unboxings, taste tests, and nostalgic throwbacks as fans relive childhood favorites with a fast-food twist. From themed packaging that blends kawaii charm with turtle power to playful toy reveals, this collab is serving both fries and pure fan-service in one happy meal.",8,tiktok,0,template_trends/mcdonalds_x_hello_kitty_x_ninja_turtles.png
323,NFL Preseason Week 1,Sports News,8/12/25 15:27,8/26/25 3:17,"NFL Preseason Week 1 is lighting up TikTok as fans get their first taste of football action after the offseason drought. Creators are posting everything from rookie debuts and highlight plays to sideline moments and crowd energy, fueling the excitement for the season ahead. It’s a mix of fresh talent proving themselves, veterans shaking off the rust, and fans savoring the return of game-day vibes—reminding everyone that football is officially back.",7,tiktok,0,template_trends/nfl_preseason_week_1.png
322,The Donnarumma Departure,Sports News,8/12/25 15:27,8/26/25 3:17,"News of Gianluigi Donnarumma leaving PSG has sent shockwaves through the football world, and TikTok is buzzing with reactions. Fans are posting emotional tributes, highlight saves, and speculations on his next move, while others share memes capturing the drama of another superstar exit from Paris. Whether it’s admiration for his goalkeeping heroics or debates over PSG’s future without him, the feed is a mix of nostalgia, analysis, and pure football frenzy.",7,tiktok,0,template_trends/the_donnarumma_departure.png
320,Viral Coffee Bean Drink,Drink,8/12/25 15:27,8/26/25 3:17,"The viral Coffee Bean drink on TikTok—an Iced Americano, dry, with vanilla and cookie butter, topped with half and half and a caramel drizzle—is taking quick-serve coffee orders to a decadent new level. Sweet, strong, and frothy, it’s winning fans for its rich flavor and creamy finish, though some debate whether the caramel should melt into the drink or stay as a sticky crown. Creators are filming every step, from the syrup swirl to the final drizzle, with some adding an almond milk splash to mellow the strength. The result? A caffeinated treat that’s equal parts bold espresso hit and dessert-in-a-cup indulgence.",8,tiktok,0,template_trends/viral_coffee_bean_drink.png
